ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
6414,23775,1,Wohli,17,616368188,Musician,75273.24,6552.77,8,6,32,5,"Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",50,9,12.8,6,Standard,2497.34,33.59482507,62,NM,222.6190561,73.1795427,High_spent_Large_value_payments,548.0256556,Standard
6415,23775,2,Wohli,17,616368188,Musician,75273.24,6552.77,8,6,32,5,"Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",48,9,19.8,6,Standard,2497.34,24.82967191,63,Yes,222.6190561,73.1795427,Low_spent_Large_value_payments,220.5696597,Poor
6416,23775,3,Wohli,17,616368188,Musician,75273.24,6552.77,8,6,32,5,"Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",50,10,12.8,6,Standard,2497.34,39.15098231,64,Yes,222.6190561,73.1795427,High_spent_Large_value_payments,510.4690793,Standard
6417,23775,4,Wohli,18,616368188,Musician,75273.24,6552.77,8,6,32,5,"Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",50,10,12.8,6,Standard,2497.34,38.05213442,65,Yes,222.6190561,73.1795427,High_spent_Medium_value_payments,512.3427847,Poor
6418,23775,5,Wohli,18,616368188,Musician,75273.24,6424.022011,8,6,32,5,"Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",50,9,12.8,8,Standard,2497.34,35.27464015,66,NM,351.3670447,73.1795427,High_spent_Medium_value_payments,541.4700337,Standard
6419,23775,6,Wohli,18,616368188,Musician,75273.24,6424.022011,8,6,32,5,"Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",50,9,12.8,8,Standard,2497.34,37.90870332,67,Yes,351.3670447,73.1795427,High_spent_Large_value_payments,595.970633,Poor
6420,23775,7,Wohli,18,616368188,Musician,75273.24,6424.022011,8,6,32,5,"Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",50,10,17.8,8,Standard,2497.34,33.04396326,68,Yes,351.3670447,73.1795427,High_spent_Medium_value_payments,609.4784012,Poor
6421,23775,8,Wohli,18,616368188,Musician,75273.24,6424.022011,8,6,32,5,"Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",50,11,12.8,8,Standard,2497.34,39.12441778,69,Yes,351.3670447,73.1795427,Low_spent_Medium_value_payments,343.1662236,Standard
6426,8580,1,Goldsteinv,18,496445947,Media_Manager,54820.89,4295.4075,8,7,28,6,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",36,20,18.42,8,Bad,4795.13,35.80248914,35,Yes,169.4819843,58.18904643,Low_spent_Small_value_payments,70.47299093,Standard
6427,8580,2,Goldsteinv,18,496445947,Media_Manager,54820.89,4295.4075,8,7,28,6,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",41,15,18.42,8,Bad,4795.13,32.59131378,36,Yes,169.4819843,58.18904643,Low_spent_Small_value_payments,320.1866434,Standard
6428,8580,3,Goldsteinv,18,496445947,Media_Manager,54820.89,4295.4075,8,7,28,6,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",41,17,18.42,8,Bad,4795.13,25.92375905,37,Yes,169.4819843,58.18904643,High_spent_Medium_value_payments,417.8363689,Standard
6429,8580,4,Goldsteinv,18,496445947,Media_Manager,54820.89,4295.4075,8,7,28,6,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",41,15,18.42,8,Bad,4795.13,34.79256617,38,Yes,169.4819843,58.18904643,High_spent_Large_value_payments,412.7920925,Standard
6430,8580,5,Goldsteinv,18,496445947,Media_Manager,54820.89,4295.4075,8,7,28,6,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",43,17,18.42,11,Bad,4795.13,28.62435875,39,Yes,169.4819843,58.18904643,Low_spent_Small_value_payments,190.5046029,Standard
6431,8580,6,Goldsteinv,18,496445947,Media_Manager,54820.89,4295.4075,8,7,28,6,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",41,17,18.42,11,Bad,4795.13,35.95384759,40,Yes,169.4819843,58.18904643,Low_spent_Small_value_payments,260.3700816,Standard
6432,8580,7,Goldsteinv,18,496445947,Media_Manager,54820.89,4295.4075,8,7,28,6,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",41,17,18.42,11,Bad,4795.13,35.95969334,41,NM,169.4819843,58.18904643,High_spent_Medium_value_payments,332.9270967,Standard
6433,8580,8,Goldsteinv,18,496445947,Media_Manager,54820.89,4295.4075,8,7,28,6,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",41,17,18.42,11,Bad,4795.13,28.20185655,42,Yes,169.4819843,58.18904643,High_spent_Medium_value_payments,391.1806898,Standard
6438,41302,1,Silvia Aloisiq,42,405467599,Entrepreneur,58674.66,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",57,23,2.29,11,Bad,2425.38,37.340892,157,Yes,116.1034169,69.22823275,Low_spent_Small_value_payments,484.9722526,Poor
6439,41302,2,Silvia Aloisiq,42,405467599,Entrepreneur,58674.66,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",57,23,1.29,11,Bad,2425.38,25.16742497,158,Yes,116.1034169,69.22823275,Low_spent_Small_value_payments,393.6187872,Poor
6440,41302,3,Silvia Aloisiq,42,405467599,Entrepreneur,58674.66,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",59,23,6.29,11,Bad,2425.38,36.49072833,159,Yes,116.1034169,69.22823275,Low_spent_Medium_value_payments,463.8055925,Poor
6441,41302,4,Silvia Aloisiq,42,405467599,Entrepreneur,58674.66,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",57,23,1.29,11,Bad,2425.38,24.82077382,160,Yes,116.1034169,69.22823275,High_spent_Large_value_payments,537.1238503,Standard
6442,41302,5,Silvia Aloisiq,42,405467599,Entrepreneur,58674.66,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",57,23,1.29,11,Bad,2425.38,34.14221724,161,Yes,116.1034169,69.22823275,High_spent_Large_value_payments,492.9561816,Standard
6443,41302,6,Silvia Aloisiq,42,405467599,Entrepreneur,58674.66,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",57,25,1.29,11,Bad,2425.38,34.99081327,162,Yes,116.1034169,69.22823275,Low_spent_Small_value_payments,27.64293096,Standard
6444,41302,7,Silvia Aloisiq,42,405467599,Entrepreneur,58674.66,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",62,23,3.29,11,Bad,2425.38,37.04101847,163,Yes,116.1034169,69.22823275,Low_spent_Medium_value_payments,395.8692432,Poor
6445,41302,8,Silvia Aloisiq,42,405467599,Entrepreneur,58674.66,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",55,23,1.29,11,Bad,2425.38,33.80858373,164,NM,116.1034169,69.22823275,Low_spent_Small_value_payments,322.0829186,Poor
6450,29938,1,Colew,30,755180308,Architect,30390.44,2721.536667,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",19,20,8.36,4,Standard,580.31,26.97596095,291,No,64.84803821,45.1847025,High_spent_Medium_value_payments,407.2936282,Standard
6451,29938,2,Colew,30,755180308,Architect,30390.44,2721.536667,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",19,23,8.36,4,Standard,580.31,33.55567404,292,No,64.84803821,45.1847025,Low_spent_Large_value_payments,327.6921888,Standard
6452,29938,3,Colew,30,755180308,Architect,30390.44,2721.536667,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",19,18,8.36,4,Standard,580.31,35.832413,293,No,64.84803821,45.1847025,High_spent_Small_value_payments,327.4436392,Standard
6453,29938,4,Colew,30,755180308,Architect,30390.44,2721.536667,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",19,17,8.36,4,Standard,580.31,34.53357345,294,No,64.84803821,45.1847025,High_spent_Medium_value_payments,396.3910318,Standard
6454,29938,5,Colew,30,755180308,Architect,30390.44,2721.536667,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",15,18,8.36,4,Standard,580.31,38.00156519,295,No,64.84803821,45.1847025,Low_spent_Large_value_payments,307.4292542,Standard
6455,29938,6,Colew,30,755180308,Architect,30390.44,2721.536667,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",16,20,8.36,4,Standard,580.31,31.07504071,296,No,64.84803821,45.1847025,Low_spent_Small_value_payments,271.3858404,Standard
6456,29938,7,Colew,30,755180308,Architect,30390.44,2721.536667,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",19,21,13.36,4,Standard,580.31,26.54289675,297,No,64.84803821,45.1847025,High_spent_Large_value_payments,378.5195195,Standard
6457,29938,8,Colew,30,755180308,Architect,30390.44,2721.536667,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",19,20,8.36,4,Standard,580.31,22.96052767,298,No,64.84803821,45.1847025,Low_spent_Small_value_payments,369.3704505,Standard
6462,12427,1,Longstrethy,42,547237195,Doctor,45207.54,3507.295,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",21,20,9.78,9,Bad,2497.48,26.63171974,196,Yes,148.9132734,32.07149618,High_spent_Medium_value_payments,401.9859972,Poor
6463,12427,2,Longstrethy,42,547237195,Doctor,45207.54,3507.295,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",24,22,9.78,9,Bad,2497.48,33.88856426,197,Yes,148.9132734,32.07149618,Low_spent_Small_value_payments,116.0831604,Poor
6464,12427,3,Longstrethy,42,547237195,Doctor,45207.54,3507.295,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",26,21,4.78,9,Bad,2497.48,24.30177052,198,Yes,148.9132734,32.07149618,High_spent_Medium_value_payments,407.1341931,Poor
6465,12427,4,Longstrethy,42,547237195,Doctor,45207.54,3507.295,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",21,20,9.78,9,Bad,2497.48,29.57534481,199,Yes,148.9132734,32.07149618,High_spent_Medium_value_payments,320.7200586,Poor
6466,12427,5,Longstrethy,43,547237195,Doctor,45207.54,3507.295,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",25,20,9.78,9,Bad,2497.48,28.94303915,200,Yes,148.9132734,32.07149618,Low_spent_Medium_value_payments,362.7291282,Poor
6467,12427,6,Longstrethy,43,547237195,Doctor,45207.54,3507.295,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",24,23,9.78,9,Bad,2497.48,22.50520105,201,Yes,148.9132734,32.07149618,High_spent_Medium_value_payments,396.2525472,Poor
6468,12427,7,Longstrethy,43,547237195,Doctor,45207.54,3507.295,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",22,20,9.78,9,Bad,2497.48,28.69336879,202,Yes,148.9132734,32.07149618,High_spent_Small_value_payments,306.953468,Poor
6469,12427,8,Longstrethy,43,547237195,Doctor,45207.54,3507.295,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",24,20,9.78,13,Bad,2497.48,25.09430322,203,Yes,148.9132734,32.07149618,High_spent_Medium_value_payments,159.8904974,Poor
6474,10279,1,Lisah,18,486071289,Scientist,144546.72,11809.56,0,3,7,2,"Payday Loan, and Not Specified",15,7,6.08,1,Good,1045.11,40.84068721,275,No,136.9885566,103.9012093,High_spent_Small_value_payments,730.5558529,Standard
6475,10279,2,Lisah,18,486071289,Scientist,144546.72,11809.56,0,3,7,2,"Payday Loan, and Not Specified",15,7,6.08,1,Good,1045.11,36.33873578,276,No,136.9885566,103.9012093,High_spent_Large_value_payments,1026.919211,Standard
6476,10279,3,Lisah,18,486071289,Scientist,144546.72,11809.56,0,3,7,2,"Payday Loan, and Not Specified",15,8,12.08,1,Good,1045.11,43.6110939,277,No,136.9885566,103.9012093,High_spent_Large_value_payments,1180.066234,Standard
6477,10279,4,Lisah,18,486071289,Scientist,144546.72,11809.56,0,3,7,2,"Payday Loan, and Not Specified",15,7,6.08,1,Good,1045.11,31.33767968,278,No,136.9885566,103.9012093,High_spent_Large_value_payments,1078.492575,Standard
6478,10279,5,Lisah,18,486071289,Scientist,144546.72,11809.56,0,3,7,2,"Payday Loan, and Not Specified",14,7,6.08,1,Good,1045.11,39.20382495,279,No,136.9885566,103.9012093,Low_spent_Small_value_payments,14.11872663,Good
6479,10279,6,Lisah,18,486071289,Scientist,144546.72,10653.04311,0,3,7,2,"Payday Loan, and Not Specified",15,7,6.08,1,Good,1045.11,37.16404251,280,No,1293.505449,103.9012093,High_spent_Medium_value_payments,878.7840309,Good
6480,10279,7,Lisah,18,486071289,Scientist,144546.72,10653.04311,0,3,7,2,"Payday Loan, and Not Specified",14,5,6.08,1,Good,1045.11,25.51813894,281,No,1293.505449,103.9012093,Low_spent_Medium_value_payments,430.6042859,Good
6481,10279,8,Lisah,18,486071289,Scientist,144546.72,10653.04311,0,3,7,2,"Payday Loan, and Not Specified",13,7,6.08,1,Good,1045.11,45.21691024,282,No,1293.505449,103.9012093,High_spent_Large_value_payments,1057.458508,Good
6486,41621,1,Patrick Temple-Westf,38,605639678,Engineer,30346.35,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",27,9,18.8,5,Standard,523.56,28.21235656,100,Yes,96.72128021,29.04519318,Low_spent_Small_value_payments,313.3565949,Standard
6487,41621,2,Patrick Temple-Westf,39,605639678,Engineer,30346.35,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",29,9,18.8,5,Standard,523.56,30.28018466,101,Yes,96.72128021,29.04519318,Low_spent_Small_value_payments,125.9788082,Standard
6488,41621,3,Patrick Temple-Westf,39,605639678,Engineer,30346.35,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",29,9,25.8,5,Standard,523.56,38.94962888,102,Yes,96.72128021,29.04519318,Low_spent_Medium_value_payments,342.165743,Standard
6489,41621,4,Patrick Temple-Westf,39,605639678,Engineer,30346.35,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",24,9,18.8,5,Standard,523.56,30.50811574,103,NM,96.72128021,29.04519318,High_spent_Medium_value_payments,319.8436113,Standard
6490,41621,5,Patrick Temple-Westf,39,605639678,Engineer,30346.35,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",29,9,18.8,5,Standard,523.56,32.90975438,104,Yes,96.72128021,29.04519318,Low_spent_Small_value_payments,322.0163948,Standard
6491,41621,6,Patrick Temple-Westf,39,605639678,Engineer,30346.35,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",27,6,18.8,5,Standard,523.56,28.78678915,105,Yes,96.72128021,29.04519318,Low_spent_Small_value_payments,306.8553697,Standard
6492,41621,7,Patrick Temple-Westf,39,605639678,Engineer,30346.35,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",26,9,23.8,5,Standard,523.56,40.39063355,106,Yes,96.72128021,29.04519318,Low_spent_Small_value_payments,348.836496,Standard
6493,41621,8,Patrick Temple-Westf,39,605639678,Engineer,30346.35,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",29,6,18.8,5,Standard,523.56,26.31347756,107,Yes,96.72128021,29.04519318,High_spent_Medium_value_payments,389.4197766,Standard
6498,27694,1,Dowsettk,46,558251337,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,8,3.9,1,Good,327.88,27.53134292,369,No,24.82142498,32.94987665,Low_spent_Small_value_payments,351.5610294,Standard
6499,27694,2,Dowsettk,47,558251337,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,5,3.9,1,Good,327.88,38.90124971,370,NM,24.82142498,32.94987665,Low_spent_Small_value_payments,283.0026942,Good
6500,27694,3,Dowsettk,46,558251337,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,8,7.9,3,Good,327.88,27.37775919,371,No,24.82142498,32.94987665,High_spent_Small_value_payments,338.325828,Good
6501,27694,4,Dowsettk,46,558251337,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,8,3.9,3,Good,327.88,24.18879867,372,No,24.82142498,32.94987665,Low_spent_Small_value_payments,333.0821143,Standard
6502,27694,5,Dowsettk,47,558251337,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,8,3.9,3,Good,327.88,31.86689252,373,No,24.82142498,32.94987665,Low_spent_Small_value_payments,345.8639853,Good
6503,27694,6,Dowsettk,47,558251337,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,8,3.9,3,Good,327.88,30.12793418,374,No,24.82142498,32.94987665,Low_spent_Large_value_payments,272.5500187,Good
6504,27694,7,Dowsettk,47,558251337,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,8,3.9,3,Good,327.88,37.45520315,375,No,24.82142498,32.94987665,High_spent_Small_value_payments,360.7075734,Good
6505,27694,8,Dowsettk,47,558251337,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,6,3.9,3,Good,327.88,39.53810864,376,No,24.82142498,32.94987665,Low_spent_Small_value_payments,209.5576971,Good
6510,14412,1,David Henryp,41,813918749,Scientist,9841.34,690.1116667,8,9,31,5,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,16,29.52,8,Bad,4984.82,27.3346898,53,Yes,36.67512792,13.48631439,Low_spent_Large_value_payments,263.003361,Standard
6511,14412,2,David Henryp,41,813918749,Scientist,9841.34,690.1116667,8,9,31,5,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,15,29.52,8,Bad,4984.82,33.4598029,54,NM,36.67512792,13.48631439,Low_spent_Medium_value_payments,256.4117078,Standard
6512,14412,3,David Henryp,41,813918749,Scientist,9841.34,690.1116667,8,9,31,5,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,15,29.52,8,Bad,4984.82,35.2517545,55,Yes,36.67512792,13.48631439,High_spent_Small_value_payments,259.4705364,Standard
6513,14412,4,David Henryp,42,813918749,Scientist,9841.34,690.1116667,8,9,31,5,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,15,29.52,8,Bad,4984.82,38.7684909,56,Yes,36.67512792,13.48631439,Low_spent_Large_value_payments,279.6342996,Standard
6514,14412,5,David Henryp,42,813918749,Scientist,9841.34,690.1116667,8,9,31,5,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,13,29.52,8,Bad,4984.82,28.49691824,57,Yes,36.67512792,13.48631439,High_spent_Small_value_payments,254.3920292,Standard
6515,14412,6,David Henryp,42,813918749,Scientist,9841.34,690.1116667,8,9,31,5,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,15,29.52,10,Bad,4984.82,34.05642405,58,Yes,36.67512792,13.48631439,Low_spent_Small_value_payments,247.6112567,Standard
6516,14412,7,David Henryp,42,813918749,Scientist,9841.34,690.1116667,8,9,31,5,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,15,29.52,10,Bad,4984.82,37.68244007,59,Yes,36.67512792,13.48631439,Low_spent_Medium_value_payments,254.8495577,Standard
6517,14412,8,David Henryp,42,813918749,Scientist,9841.34,690.1116667,8,9,31,5,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,15,29.52,10,Bad,4984.82,37.82197103,60,Yes,36.67512792,13.48631439,High_spent_Small_value_payments,271.9295865,Standard
6522,27835,1,Oreskovicv,35,308388791,Media_Manager,72330.98,6300.581667,0,3,11,1,Auto Loan,1,7,4.62,1,Good,596.78,31.87384175,392,No,31.37979416,48.32875329,Low_spent_Medium_value_payments,488.132172,Good
6523,27835,2,Oreskovicv,35,308388791,Media_Manager,72330.98,6300.581667,0,3,11,1,Auto Loan,2,6,4.62,1,Good,596.78,32.36779297,393,No,31.37979416,48.32875329,High_spent_Medium_value_payments,676.9348393,Good
6524,27835,3,Oreskovicv,35,308388791,Media_Manager,72330.98,6300.581667,0,3,11,1,Auto Loan,1,6,4.62,1,Good,596.78,27.24102191,394,No,31.37979416,48.32875329,High_spent_Large_value_payments,728.6112638,Good
6525,27835,4,Oreskovicv,35,308388791,Media_Manager,72330.98,6300.581667,0,3,11,1,Auto Loan,2,6,4.62,1,Good,596.78,30.15846394,395,No,31.37979416,48.32875329,Low_spent_Large_value_payments,187.0184248,Good
6526,27835,5,Oreskovicv,35,308388791,Media_Manager,72330.98,6300.581667,0,3,11,1,Auto Loan,1,6,4.62,1,Good,596.78,39.60218493,396,No,31.37979416,48.32875329,High_spent_Small_value_payments,519.4494514,Good
6527,27835,6,Oreskovicv,35,308388791,Media_Manager,72330.98,6300.581667,0,3,11,1,Auto Loan,5,6,4.62,1,Good,596.78,33.41197558,397,No,31.37979416,48.32875329,High_spent_Large_value_payments,790.3496192,Good
6528,27835,7,Oreskovicv,35,308388791,Media_Manager,72330.98,6300.581667,0,3,11,1,Auto Loan,1,6,4.62,1,Good,596.78,41.98152541,398,No,31.37979416,48.32875329,High_spent_Large_value_payments,691.6532548,Standard
6529,27835,8,Oreskovicv,35,308388791,Media_Manager,72330.98,6300.581667,0,3,11,1,Auto Loan,1,6,4.62,1,Good,596.78,24.83928335,399,No,31.37979416,48.32875329,Low_spent_Large_value_payments,567.4558542,Good
6534,13995,1,Svea Herbst-Baylisss,16,925441671,Teacher,43241.49,3580.4575,10,7,30,6,"Credit-Builder Loan, Mortgage Loan, Auto Loan, Auto Loan, Not Specified, and Home Equity Loan",36,17,8.47,10,Bad,2174.16,39.78232874,146,Yes,162.2389631,38.5674587,Low_spent_Small_value_payments,75.61653778,Standard
6535,13995,2,Svea Herbst-Baylisss,15,925441671,Teacher,43241.49,3580.4575,10,7,30,6,"Credit-Builder Loan, Mortgage Loan, Auto Loan, Auto Loan, Not Specified, and Home Equity Loan",36,19,8.47,10,Bad,2174.16,32.62468106,147,Yes,162.2389631,38.5674587,High_spent_Small_value_payments,383.3342616,Poor
6536,13995,3,Svea Herbst-Baylisss,15,925441671,Teacher,43241.49,3580.4575,10,7,30,6,"Credit-Builder Loan, Mortgage Loan, Auto Loan, Auto Loan, Not Specified, and Home Equity Loan",36,17,8.47,10,Bad,2174.16,37.35140673,148,Yes,162.2389631,38.5674587,Low_spent_Small_value_payments,255.4173978,Standard
6537,13995,4,Svea Herbst-Baylisss,16,925441671,Teacher,43241.49,3282.269196,10,7,30,6,"Credit-Builder Loan, Mortgage Loan, Auto Loan, Auto Loan, Not Specified, and Home Equity Loan",33,17,7.47,10,Bad,2174.16,24.40758995,149,Yes,162.2389631,38.5674587,High_spent_Medium_value_payments,286.4508636,Poor
6538,13995,5,Svea Herbst-Baylisss,16,925441671,Teacher,43241.49,3580.4575,10,7,30,6,"Credit-Builder Loan, Mortgage Loan, Auto Loan, Auto Loan, Not Specified, and Home Equity Loan",32,17,8.47,10,Bad,2174.16,31.24773473,150,Yes,162.2389631,38.5674587,High_spent_Medium_value_payments,372.2102036,Poor
6539,13995,6,Svea Herbst-Baylisss,16,925441671,Teacher,43241.49,3580.4575,10,7,30,6,"Credit-Builder Loan, Mortgage Loan, Auto Loan, Auto Loan, Not Specified, and Home Equity Loan",32,17,8.47,10,Bad,2174.16,32.18200633,151,Yes,162.2389631,38.5674587,Low_spent_Small_value_payments,351.6821877,Poor
6540,13995,7,Svea Herbst-Baylisss,16,925441671,Teacher,43241.49,3282.269196,10,7,30,6,"Credit-Builder Loan, Mortgage Loan, Auto Loan, Auto Loan, Not Specified, and Home Equity Loan",36,14,8.47,10,Bad,2174.16,27.93484479,152,Yes,460.4272666,38.5674587,High_spent_Medium_value_payments,394.9751617,Standard
6541,13995,8,Svea Herbst-Baylisss,16,925441671,Teacher,43241.49,3282.269196,10,7,30,6,"Credit-Builder Loan, Mortgage Loan, Auto Loan, Auto Loan, Not Specified, and Home Equity Loan",36,17,8.47,10,Bad,2174.16,30.59762389,153,Yes,460.4272666,38.5674587,High_spent_Medium_value_payments,351.2063921,Standard
6546,26185,1,Slaterf,19,548039919,Mechanic,34106.78,2767.231667,8,5,17,0,No Data,8,10,10.06,0,Standard,996.54,31.06392082,383,Yes,0,24.07190317,Low_spent_Small_value_payments,451.5714293,Standard
6547,26185,2,Slaterf,19,548039919,Mechanic,34106.78,2767.231667,8,5,17,0,No Data,8,10,10.06,0,Standard,996.54,38.62751709,384,Yes,0,24.07190317,High_spent_Large_value_payments,492.6512635,Standard
6548,26185,3,Slaterf,19,548039919,Mechanic,34106.78,2767.231667,8,5,17,0,No Data,8,10,10.06,0,Standard,996.54,23.33248162,385,Yes,0,24.07190317,Low_spent_Large_value_payments,410.9212778,Standard
6549,26185,4,Slaterf,19,548039919,Mechanic,34106.78,2767.231667,8,5,17,0,No Data,8,10,10.06,0,Standard,996.54,40.79135176,386,Yes,0,24.07190317,Low_spent_Large_value_payments,330.3577308,Standard
6550,26185,5,Slaterf,19,548039919,Mechanic,34106.78,2767.231667,8,5,17,0,No Data,8,10,10.06,0,Standard,996.54,25.34390218,387,Yes,0,24.07190317,Low_spent_Small_value_payments,228.7195152,Standard
6551,26185,6,Slaterf,19,548039919,Mechanic,34106.78,2767.231667,8,5,17,0,No Data,8,10,7.06,0,Standard,996.54,39.49437697,388,Yes,0,24.07190317,Low_spent_Small_value_payments,448.0487914,Standard
